[2026-08-17 05:54:55]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.545s]
[2026-08-17 05:54:56]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.005s]
[2026-08-17 05:54:57]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.133s]
[2026-08-17 05:54:57]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:54:58]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.049s]
[2026-08-17 05:54:58]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:54:59]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.328s]
[2026-08-17 05:54:59]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:00]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.944s]
[2026-08-17 05:55:00]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:01]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.883s]
[2026-08-17 05:55:01]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:01]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:01]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.042s]
[2026-08-17 05:55:02]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.242s]
[2026-08-17 05:55:03]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:04]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.235s]
[2026-08-17 05:55:04]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:05]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.167s]
[2026-08-17 05:55:05]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:07]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.486s]
[2026-08-17 05:55:07]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:08]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.430s]
[2026-08-17 05:55:08]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:10]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.471s]
[2026-08-17 05:55:10]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:11]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.228s]
[2026-08-17 05:55:11]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:12]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.793s]
[2026-08-17 05:55:12]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:12]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.585s]
[2026-08-17 05:55:12]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:13]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.026s]
[2026-08-17 05:55:13]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:15]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.266s]
[2026-08-17 05:55:15]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:16]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.233s]
[2026-08-17 05:55:16]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:17]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.740s]
[2026-08-17 05:55:17]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:18]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.667s]
[2026-08-17 05:55:18]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:19]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.473s]
[2026-08-17 05:55:19]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:20]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.911s]
[2026-08-17 05:55:20]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:21]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.892s]
[2026-08-17 05:55:21]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:22]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.937s]
[2026-08-17 05:55:22]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2026-08-17 05:55:23]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.692s]
[2026-08-17 05:55:23]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
