[2025-09-26 16:59:17]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.699s]
[2025-09-26 16:59:18]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:18]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.799s]
[2025-09-26 16:59:18]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:19]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.301s]
[2025-09-26 16:59:20]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.028s]
[2025-09-26 16:59:20]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:20]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.137s]
[2025-09-26 16:59:21]GET http://localhost:9201/jsz-ik/_search [status:200 request:1.206s]
[2025-09-26 16:59:21]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:21]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:22]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.502s]
[2025-09-26 16:59:22]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:22]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.551s]
[2025-09-26 16:59:22]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:23]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.484s]
[2025-09-26 16:59:23]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:23]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.508s]
[2025-09-26 16:59:23]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.411s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.498s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.081s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.070s]
[2025-09-26 16:59:24]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:25]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:25]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.039s]
[2025-09-26 16:59:25]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.059s]
[2025-09-26 16:59:25]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.484s]
[2025-09-26 16:59:25]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:25]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.158s]
[2025-09-26 16:59:26]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.471s]
[2025-09-26 16:59:26]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:26]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.548s]
[2025-09-26 16:59:26]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:26]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:27]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.142s]
[2025-09-26 16:59:27]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.127s]
[2025-09-26 16:59:27]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.003s]
[2025-09-26 16:59:27]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.472s]
[2025-09-26 16:59:27]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.002s]
[2025-09-26 16:59:28]GET http://localhost:9201/jsz-ik/_search [status:200 request:0.338s]
