page_name,cid,next_cid,ocr_txt,cmp_txt,next_ocr_txt,next_cmp_txt,link
PH_19_329,335,336,一,一,亦,■,https://work.tripitakas.net/page/PH_19_329?cid=335
PH_19_334,1,2,一,一,復,■,https://work.tripitakas.net/page/PH_19_334?cid=1
PH_19_408,503,504,一,一,校,■,https://work.tripitakas.net/page/PH_19_408?cid=503
PH_20_236,380,381,一,一,通,■,https://work.tripitakas.net/page/PH_20_236?cid=380
PH_20_249,490,491,一,一,指,■,https://work.tripitakas.net/page/PH_20_249?cid=490
PH_20_261,610,611,一,一,通,■,https://work.tripitakas.net/page/PH_20_261?cid=610
PH_20_315,89,90,一,一,復,■,https://work.tripitakas.net/page/PH_20_315?cid=89
PH_20_335,185,186,一,一,理,■,https://work.tripitakas.net/page/PH_20_335?cid=185
PH_20_398,505,506,一,一,校,■,https://work.tripitakas.net/page/PH_20_398?cid=505
PH_20_434,512,513,一,一,校,■,https://work.tripitakas.net/page/PH_20_434?cid=512
PH_20_452,366,367,一,一,校,■,https://work.tripitakas.net/page/PH_20_452?cid=366
PH_20_452,401,402,一,一,校,■,https://work.tripitakas.net/page/PH_20_452?cid=401
PH_21_15,375,376,一,一,〇,■,https://work.tripitakas.net/page/PH_21_15?cid=375
PH_21_58,362,363,一,一,演,■,https://work.tripitakas.net/page/PH_21_58?cid=362
PH_21_109,55,56,一,一,祕,■,https://work.tripitakas.net/page/PH_21_109?cid=55
PH_21_120,511,512,一,一,丸,■,https://work.tripitakas.net/page/PH_21_120?cid=511
PH_21_313,492,493,一,一,者,■,https://work.tripitakas.net/page/PH_21_313?cid=492
PH_21_397,178,179,一,一,今,■,https://work.tripitakas.net/page/PH_21_397?cid=178
PH_21_423,532,533,一,一,偈,■,https://work.tripitakas.net/page/PH_21_423?cid=532
PH_21_439,494,495,一,一,故,■,https://work.tripitakas.net/page/PH_21_439?cid=494
PH_21_454,792,793,一,一,切,■,https://work.tripitakas.net/page/PH_21_454?cid=792
PH_21_472,482,483,一,一,〇,■,https://work.tripitakas.net/page/PH_21_472?cid=482
PH_21_477,445,446,一,一,※,■,https://work.tripitakas.net/page/PH_21_477?cid=445
PH_21_480,455,456,一,一,〇,■,https://work.tripitakas.net/page/PH_21_480?cid=455
PH_22_26,231,232,一,一,極,■,https://work.tripitakas.net/page/PH_22_26?cid=231
PH_22_26,246,247,一,一,極,■,https://work.tripitakas.net/page/PH_22_26?cid=246
PH_22_47,94,95,一,一,銖,■,https://work.tripitakas.net/page/PH_22_47?cid=94
PH_22_63,70,71,一,一,步,■,https://work.tripitakas.net/page/PH_22_63?cid=70
PH_22_63,394,395,一,一,步,■,https://work.tripitakas.net/page/PH_22_63?cid=394
PH_22_66,237,238,一,一,切,■,https://work.tripitakas.net/page/PH_22_66?cid=237
PH_22_67,76,77,一,一,賢,■,https://work.tripitakas.net/page/PH_22_67?cid=76
PH_22_91,287,288,一,一,一,切,https://work.tripitakas.net/page/PH_22_91?cid=287
PH_22_97,337,338,一,一,〇,■,https://work.tripitakas.net/page/PH_22_97?cid=337
PH_22_101,449,450,一,一,一,■,https://work.tripitakas.net/page/PH_22_101?cid=449
PH_22_101,485,486,一,一,極,■,https://work.tripitakas.net/page/PH_22_101?cid=485
PH_22_103,367,368,一,一,卽,■,https://work.tripitakas.net/page/PH_22_103?cid=367
PH_22_106,360,361,一,一,類,■,https://work.tripitakas.net/page/PH_22_106?cid=360
PH_22_115,538,539,一,一,※,■,https://work.tripitakas.net/page/PH_22_115?cid=538
PH_22_124,113,114,一,一,〇,■,https://work.tripitakas.net/page/PH_22_124?cid=113
PH_22_125,443,444,一,一,誦,■,https://work.tripitakas.net/page/PH_22_125?cid=443
PH_22_127,265,266,一,一,偈,■,https://work.tripitakas.net/page/PH_22_127?cid=265
PH_22_391,400,401,一,一,昔,■,https://work.tripitakas.net/page/PH_22_391?cid=400
PH_23_105,527,528,一,一,一,■,https://work.tripitakas.net/page/PH_23_105?cid=527
PH_23_229,549,550,一,一,一,■,https://work.tripitakas.net/page/PH_23_229?cid=549
PH_23_232,371,372,一,一,佛,■,https://work.tripitakas.net/page/PH_23_232?cid=371
PH_23_346,32,33,一,一,△,■,https://work.tripitakas.net/page/PH_23_346?cid=32
PH_23_436,32,33,一,一,切,■,https://work.tripitakas.net/page/PH_23_436?cid=32
PH_24_105,273,274,一,一,婬,■,https://work.tripitakas.net/page/PH_24_105?cid=273
PH_24_129,372,373,一,一,資,■,https://work.tripitakas.net/page/PH_24_129?cid=372
PH_25_52,37,38,一,一,善,■,https://work.tripitakas.net/page/PH_25_52?cid=37
PH_25_67,365,366,一,一,宗,■,https://work.tripitakas.net/page/PH_25_67?cid=365
PH_25_81,278,279,一,一,者,■,https://work.tripitakas.net/page/PH_25_81?cid=278
PH_25_93,250,251,一,一,一,■,https://work.tripitakas.net/page/PH_25_93?cid=250
PH_25_120,118,119,一,一,總,■,https://work.tripitakas.net/page/PH_25_120?cid=118
PH_25_121,63,64,一,一,實,■,https://work.tripitakas.net/page/PH_25_121?cid=63
PH_25_121,117,118,一,一,業,■,https://work.tripitakas.net/page/PH_25_121?cid=117
PH_25_138,268,269,一,一,校,■,https://work.tripitakas.net/page/PH_25_138?cid=268
PH_25_146,392,393,一,一,切,■,https://work.tripitakas.net/page/PH_25_146?cid=392
PH_25_153,220,221,一,一,也,■,https://work.tripitakas.net/page/PH_25_153?cid=220
PH_25_158,489,490,一,一,校,■,https://work.tripitakas.net/page/PH_25_158?cid=489
PH_25_163,511,512,一,一,一,■,https://work.tripitakas.net/page/PH_25_163?cid=511
PH_25_195,419,420,一,一,校,■,https://work.tripitakas.net/page/PH_25_195?cid=419
PH_25_199,33,34,一,一,體,■,https://work.tripitakas.net/page/PH_25_199?cid=33
PH_25_225,196,197,一,一,擇,■,https://work.tripitakas.net/page/PH_25_225?cid=196
PH_25_256,306,307,一,一,不,■,https://work.tripitakas.net/page/PH_25_256?cid=306
PH_25_275,275,276,一,一,校,■,https://work.tripitakas.net/page/PH_25_275?cid=275
PH_25_358,164,165,一,一,一,■,https://work.tripitakas.net/page/PH_25_358?cid=164
PH_25_372,100,101,一,一,一,■,https://work.tripitakas.net/page/PH_25_372?cid=100
PH_26_61,256,257,一,一,一,■,https://work.tripitakas.net/page/PH_26_61?cid=256
PH_26_230,35,36,一,一,本,■,https://work.tripitakas.net/page/PH_26_230?cid=35
PH_26_279,293,294,一,一,義,■,https://work.tripitakas.net/page/PH_26_279?cid=293
PH_26_280,86,87,一,一,明,■,https://work.tripitakas.net/page/PH_26_280?cid=86
PH_26_293,11,12,一,一,滅,■,https://work.tripitakas.net/page/PH_26_293?cid=11
PH_26_294,204,205,一,一,等,■,https://work.tripitakas.net/page/PH_26_294?cid=204
PH_26_294,297,298,一,一,識,■,https://work.tripitakas.net/page/PH_26_294?cid=297
PH_26_340,324,325,一,一,總,■,https://work.tripitakas.net/page/PH_26_340?cid=324
PH_26_345,63,64,一,一,切,■,https://work.tripitakas.net/page/PH_26_345?cid=63
PH_26_351,90,91,一,一,總,■,https://work.tripitakas.net/page/PH_26_351?cid=90
PH_26_377,116,117,一,一,識,■,https://work.tripitakas.net/page/PH_26_377?cid=116
PH_26_406,329,330,一,一,二,■,https://work.tripitakas.net/page/PH_26_406?cid=329
PH_26_413,347,348,一,一,問,■,https://work.tripitakas.net/page/PH_26_413?cid=347
PH_26_425,505,506,一,一,少,■,https://work.tripitakas.net/page/PH_26_425?cid=505
PH_26_455,426,427,一,一,校,■,https://work.tripitakas.net/page/PH_26_455?cid=426
PH_26_465,431,432,一,一,校,■,https://work.tripitakas.net/page/PH_26_465?cid=431
PH_26_476,510,511,一,一,」,■,https://work.tripitakas.net/page/PH_26_476?cid=510
PH_27_70,10,11,一,一,樹,■,https://work.tripitakas.net/page/PH_27_70?cid=10
PH_27_75,550,551,一,一,校,■,https://work.tripitakas.net/page/PH_27_75?cid=550
PH_27_76,234,235,一,一,校,■,https://work.tripitakas.net/page/PH_27_76?cid=234
PH_27_85,449,450,一,一,校,■,https://work.tripitakas.net/page/PH_27_85?cid=449
PH_27_110,277,278,一,一,校,■,https://work.tripitakas.net/page/PH_27_110?cid=277
PH_27_115,390,391,一,一,聚,■,https://work.tripitakas.net/page/PH_27_115?cid=390
PH_27_116,464,465,一,一,入,■,https://work.tripitakas.net/page/PH_27_116?cid=464
PH_27_118,229,230,一,一,法,■,https://work.tripitakas.net/page/PH_27_118?cid=229
PH_27_120,363,364,一,一,校,■,https://work.tripitakas.net/page/PH_27_120?cid=363
PH_27_127,172,173,一,一,入,■,https://work.tripitakas.net/page/PH_27_127?cid=172
PH_27_129,128,129,一,一,劣,■,https://work.tripitakas.net/page/PH_27_129?cid=128
PH_27_239,514,515,一,一,古,■,https://work.tripitakas.net/page/PH_27_239?cid=514
PH_27_423,115,116,一,一,右,■,https://work.tripitakas.net/page/PH_27_423?cid=115
PH_27_436,22,23,一,一,我,■,https://work.tripitakas.net/page/PH_27_436?cid=22
PH_28_52,403,404,一,一,≡,■,https://work.tripitakas.net/page/PH_28_52?cid=403
PH_28_79,60,61,一,一,二,■,https://work.tripitakas.net/page/PH_28_79?cid=60
PH_28_155,527,528,一,一,七,■,https://work.tripitakas.net/page/PH_28_155?cid=527
PH_28_222,416,417,一,一,疏,■,https://work.tripitakas.net/page/PH_28_222?cid=416
PH_28_423,372,373,一,一,切,■,https://work.tripitakas.net/page/PH_28_423?cid=372
PH_29_34,190,191,一,一,□,■,https://work.tripitakas.net/page/PH_29_34?cid=190
PH_29_206,24,25,一,一,文,■,https://work.tripitakas.net/page/PH_29_206?cid=24
PH_29_206,249,250,一,一,至,■,https://work.tripitakas.net/page/PH_29_206?cid=249
PH_29_345,266,267,一,一,六,■,https://work.tripitakas.net/page/PH_29_345?cid=266
PH_29_429,3,4,一,一,也,■,https://work.tripitakas.net/page/PH_29_429?cid=3
PH_29_483,289,290,一,一,十,■,https://work.tripitakas.net/page/PH_29_483?cid=289
PH_30_276,69,70,一,一,亦,■,https://work.tripitakas.net/page/PH_30_276?cid=69
PH_30_276,348,349,一,一,三,■,https://work.tripitakas.net/page/PH_30_276?cid=348
PH_30_366,67,68,一,一,根,■,https://work.tripitakas.net/page/PH_30_366?cid=67
PH_31_6,454,455,一,一,三,■,https://work.tripitakas.net/page/PH_31_6?cid=454
PH_31_11,47,48,一,一,切,■,https://work.tripitakas.net/page/PH_31_11?cid=47
PH_31_60,131,132,一,一,事,■,https://work.tripitakas.net/page/PH_31_60?cid=131
PH_31_73,328,329,一,一,文,■,https://work.tripitakas.net/page/PH_31_73?cid=328
PH_31_128,101,102,一,一,左,■,https://work.tripitakas.net/page/PH_31_128?cid=101
PH_31_128,132,133,一,一,二,■,https://work.tripitakas.net/page/PH_31_128?cid=132
PH_31_128,148,149,一,一,問,■,https://work.tripitakas.net/page/PH_31_128?cid=148
PH_31_221,241,242,一,一,九,■,https://work.tripitakas.net/page/PH_31_221?cid=241
PH_31_259,88,89,一,一,二,■,https://work.tripitakas.net/page/PH_31_259?cid=88
PH_31_295,190,191,一,一,十,■,https://work.tripitakas.net/page/PH_31_295?cid=190
PH_31_305,521,522,一,一,之,■,https://work.tripitakas.net/page/PH_31_305?cid=521
PH_31_343,448,449,一,一,智,■,https://work.tripitakas.net/page/PH_31_343?cid=448
PH_31_387,39,40,一,一,百,■,https://work.tripitakas.net/page/PH_31_387?cid=39
PH_31_430,426,427,一,一,一,此,https://work.tripitakas.net/page/PH_31_430?cid=426
PH_31_449,369,370,一,一,切,■,https://work.tripitakas.net/page/PH_31_449?cid=369
PH_32_81,87,88,一,一,年,■,https://work.tripitakas.net/page/PH_32_81?cid=87
PH_32_100,636,637,一,一,曰,■,https://work.tripitakas.net/page/PH_32_100?cid=636
PH_32_447,538,539,一,一,松,■,https://work.tripitakas.net/page/PH_32_447?cid=538
PH_32_500,90,91,一,一,渧,■,https://work.tripitakas.net/page/PH_32_500?cid=90
PH_33_165,111,112,一,一,生,■,https://work.tripitakas.net/page/PH_33_165?cid=111
PH_33_204,14,15,一,一,總,■,https://work.tripitakas.net/page/PH_33_204?cid=14
PH_34_5,448,449,一,一,髑,■,https://work.tripitakas.net/page/PH_34_5?cid=448
PH_34_8,163,164,一,一,一,復,https://work.tripitakas.net/page/PH_34_8?cid=163
PH_34_31,210,211,一,一,曰,■,https://work.tripitakas.net/page/PH_34_31?cid=210
PH_34_49,228,229,一,一,曰,■,https://work.tripitakas.net/page/PH_34_49?cid=228
PH_34_74,523,524,一,一,曰,■,https://work.tripitakas.net/page/PH_34_74?cid=523
PH_34_87,408,409,一,一,鳳,■,https://work.tripitakas.net/page/PH_34_87?cid=408
PH_34_137,242,243,一,一,欽,■,https://work.tripitakas.net/page/PH_34_137?cid=242
PH_34_165,76,77,一,一,文,■,https://work.tripitakas.net/page/PH_34_165?cid=76
PH_34_214,248,249,一,一,轉,■,https://work.tripitakas.net/page/PH_34_214?cid=248
PH_34_225,363,364,一,一,轉,■,https://work.tripitakas.net/page/PH_34_225?cid=363
PH_34_312,292,293,一,一,終,■,https://work.tripitakas.net/page/PH_34_312?cid=292
PH_34_345,177,178,一,一,師,■,https://work.tripitakas.net/page/PH_34_345?cid=177
PH_34_449,114,115,一,一,法,■,https://work.tripitakas.net/page/PH_34_449?cid=114
PH_35_1,409,410,一,一,則,■,https://work.tripitakas.net/page/PH_35_1?cid=409
PH_35_115,424,425,一,一,守,■,https://work.tripitakas.net/page/PH_35_115?cid=424
PH_35_214,350,351,一,一,曰,■,https://work.tripitakas.net/page/PH_35_214?cid=350
PH_35_240,211,212,一,一,切,■,https://work.tripitakas.net/page/PH_35_240?cid=211
PH_35_318,281,282,一,一,失,■,https://work.tripitakas.net/page/PH_35_318?cid=281
PH_35_370,539,540,一,一,卓,■,https://work.tripitakas.net/page/PH_35_370?cid=539
PH_36_158,508,509,一,一,曰,■,https://work.tripitakas.net/page/PH_36_158?cid=508
PH_37_79,175,176,一,一,曰,■,https://work.tripitakas.net/page/PH_37_79?cid=175
PH_37_93,528,529,一,一,切,■,https://work.tripitakas.net/page/PH_37_93?cid=528
PH_37_467,669,670,一,一,曰,■,https://work.tripitakas.net/page/PH_37_467?cid=669
PH_38_158,625,626,一,一,餠,■,https://work.tripitakas.net/page/PH_38_158?cid=625
PH_41_58,418,419,一,一,時,■,https://work.tripitakas.net/page/PH_41_58?cid=418
PH_42_98,423,424,一,一,於,■,https://work.tripitakas.net/page/PH_42_98?cid=423
PH_43_5,493,494,一,一,一,）,https://work.tripitakas.net/page/PH_43_5?cid=493
PH_43_9,174,175,一,一,一,）,https://work.tripitakas.net/page/PH_43_9?cid=174
PH_43_13,491,492,一,一,一,）,https://work.tripitakas.net/page/PH_43_13?cid=491
PH_43_20,400,401,一,一,增,■,https://work.tripitakas.net/page/PH_43_20?cid=400
